trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,Z_Score_Fare_Amount,Z_Score_Distance,New_Duration,Year_x,Month_x,Day_x,Weekday_x,payment_mode_Credit Card,payment_mode_UPI,payment_mode_Wallet,fare_amount_log,distance_km_log,duration_min_sqrt,duration_min_restored,fare_amount_standard,distance_km_standard,duration_min_standard,fare_amount_minmax,distance_km_minmax,duration_min_minmax,is_peak_hour,surge_flag_check,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,Win_Total_Rides,Year_y,Month_y,Day_y,Weekday_y,gender_encoded,ride_frequency_group,avg_ride_distance,avg_ride_fare,days_since_signup,ride_cancellation_rate,zone_name,population_density,traffic_index,avg_speed_kmph,zone_type,zone_name_Zone_10,zone_name_Zone_2,zone_name_Zone_3,zone_name_Zone_4,zone_name_Zone_5,zone_name_Zone_6,zone_name_Zone_7,zone_name_Zone_8,zone_name_Zone_9,traffic_level,traffic_level_encoded
T00573,R0170,Zone_1,6.27,60.88,114.19,UPI,2024-02-15,0,-0.2386564574744178,-0.44427375433111504,60.88,2024,2,15,3,0.0,1.0,0.0,4.746582938938415,1.9837562915454279,7.802563681252464,61.0,-0.23871614397215585,-0.44438486443772435,-0.027894500244811098,0.2413778493348021,0.24187306501547987,0.302120669056153,False,1,Saanvi Kumar,29,Other,Bengaluru,2020-05-20,28,3,3.68,28.0,2020,5,20,2,2,High,7.644285714285714,134.6,2308,0.10714285714285714,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00574,R0236,Zone_6,2.54,22.73,20.65,Wallet,2023-11-05,0,-1.3324102484830114,-1.2823056866748046,22.73,2023,11,5,6,0.0,0.0,1.0,3.075005454448499,1.264126727145683,4.767598976424087,23.0,-1.3327434760106627,-1.2826263833627434,-1.0884531794881325,0.0432166765528345,0.0975232198142415,0.1122062923138192,False,1,Arjun Gupta,28,Male,Ahmedabad,2020-08-10,61,1,3.36,61.0,2020,8,10,0,1,High,4.546363636363636,69.86727272727272,2226,0.01639344262295082,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00575,R0141,Zone_8,3.88,25.14,92.56,UPI,2024-05-26,0,-0.49157386713355694,-0.9812432766639348,25.14,2024,5,26,6,0.0,1.0,0.0,4.538602941715978,1.5851452198650557,5.01398045468867,25.0,-0.4916968067046008,-0.9814886795130047,-1.0214558946394716,0.19555546140157615,0.14938080495356038,0.12420350457984868,False,1,Arjun Das,25,Other,Jaipur,2019-07-08,53,0,4.29,53.0,2019,7,8,0,2,High,7.58,135.675,2625,0.0,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T00576,R0049,Zone_10,15.14,80.45,148.79,Wallet,2023-08-31,0,0.16591785478661847,1.5485796611885976,80.45,2023,8,31,3,0.0,0.0,1.0,5.009234313180627,2.7813006628418027,8.969392398596462,80.0,0.165959349811598,1.5489669513437558,0.5161456924889188,0.3146767223116685,0.585139318885449,0.39954201513341303,False,0,Meera Iyer,39,Male,Mumbai,2020-05-19,375,55,4.4,375.0,2020,5,19,1,1,High,9.728333333333333,163.4,2309,0.14666666666666667,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00577,R0055,Zone_6,8.46,68.07,69.76,Credit Card,2023-01-09,0,-0.7581719688547022,0.047761079940381305,68.07,2023,1,9,0,1.0,0.0,0.0,4.259293869291585,2.247072383063787,8.250454532933322,68.0,-0.7583615829551669,0.04777302468983413,0.17198536617090238,0.14725446996017286,0.3266253869969041,0.3379131819992035,False,1,Kavya Singh,32,Male,Delhi,2021-11-07,425,12,4.19,425.0,2021,11,7,6,1,High,8.9625,138.695,1772,0.02823529411764706,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00578,R0007,Zone_10,5.49,44.83,83.51,Credit Card,2024-02-09,0,-0.5973946048781343,-0.6195190377702778,44.83,2024,2,9,4,1.0,0.0,0.0,4.436869870556391,1.8702625307159986,6.695520890864279,45.0,-0.5975440095584439,-0.6196739756338409,-0.47407973751493715,0.17638335734259808,0.211687306501548,0.2222222222222222,False,1,Ishaan Ghosh,18,Female,Mumbai,2021-03-26,458,82,4.03,458.0,2021,3,26,4,0,High,6.603333333333334,99.48666666666668,1998,0.17903930131004367,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00579,R0249,Zone_1,12.87,127.32,191.9,Wallet,2024-05-23,1,0.6699987392251526,1.0385709516925716,127.32,2024,5,23,3,0.0,0.0,1.0,5.262171919911683,2.6297282343267403,11.283616441549224,127.0,0.6701663017485239,1.0388306918371084,1.8191177841307133,0.4060037284975849,0.4972910216718266,0.6328653922739944,False,0,Diya Nair,20,Male,Mumbai,2023-03-24,396,48,4.49,396.0,2023,3,24,4,1,High,8.08875,135.06625,1270,0.12121212121212122,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00580,R0284,Zone_3,12.99,102.01,116.95,UPI,2024-06-21,1,-0.2063840556871212,1.0655317645293663,102.01,2024,6,21,4,0.0,1.0,0.0,4.770260805853684,2.63834278867739,10.1,102.0,-0.20643567105761357,1.065798247405742,1.115507294703493,0.2472248114566562,0.5019349845201239,0.5068697729988053,False,0,Vivaan Das,28,Female,Surat,2019-07-31,135,19,4.95,135.0,2019,7,31,2,0,High,8.70142857142857,140.90428571428572,2602,0.14074074074074075,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00581,R0193,Zone_5,5.62,32.23,112.89,Wallet,2023-12-21,0,-0.2538572264322024,-0.5903114905304174,32.23,2023,12,21,3,0.0,0.0,1.0,4.7352330702862595,1.890095369948917,5.677147170894902,32.0,-0.253920714547846,-0.5904591237678214,-0.8243559985494285,0.23862384543682738,0.21671826625386997,0.15949820788530464,False,1,Kavya Singh,33,Female,Chennai,2022-01-03,389,68,4.41,389.0,2022,1,3,0,0,High,8.012857142857143,143.66285714285715,1715,0.17480719794344474,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00582,R0177,Zone_5,3.14,17.29,38.14,Credit Card,2024-08-10,0,-1.127901441504817,-1.147501622490833,17.29,2024,8,10,5,1.0,0.0,0.0,3.66714496196793,1.420695787837223,4.158124577258358,17.0,-1.1281835226500312,-1.1477886055195767,-1.2396835652046112,0.08026862130327937,0.12074303405572757,0.08512544802867383,False,1,Ishaan Reddy,34,Other,Bengaluru,2023-02-15,489,63,4.48,489.0,2023,2,15,2,2,High,9.645,155.56333333333333,1307,0.12883435582822086,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00583,R0147,Zone_5,0.15,1.49,2.71,Wallet,2023-02-10,0,-1.5421808601004388,-1.8192752090076245,1.49,2023,2,10,4,0.0,0.0,1.0,1.3110318766193438,0.1397619423751587,1.2206555615733703,1.0,-1.542566549955187,-1.8197301984380236,-1.6789188766605605,0.005211422760782984,0.005030959752321981,0.006471525288729589,False,1,Saanvi Nair,35,Other,Mumbai,2022-08-29,239,21,3.91,239.0,2022,8,29,0,2,High,7.94375,127.655,1477,0.08786610878661087,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00584,R0104,Zone_5,0.97,6.57,11.09,Cash,2024-03-04,0,-1.4441943648187197,-1.6350429879561967,6.57,2024,3,4,0,0.0,0.0,0.0,2.492378664626701,0.6780335427498971,2.563201123595259,7.0,-1.4445555488595843,-1.6354519020523628,-1.537696384116496,0.022964155580035592,0.03676470588235294,0.031760254878534455,False,1,Diya Gupta,52,Male,Kolkata,2021-05-27,328,1,3.7,328.0,2021,5,27,3,1,High,5.187777777777779,85.04333333333334,1936,0.003048780487804878,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00585,R0088,Zone_9,6.68,60.36,76.64,Wallet,2023-08-03,1,-0.6777248223704269,-0.35215764380540115,60.36,2023,8,3,3,0.0,0.0,1.0,4.35208275830081,2.038619547159581,7.769169839822013,60.0,-0.6778943171392067,-0.35224571624489376,-0.04235034593829813,0.16182950597406998,0.25773993808049533,0.2995320589406611,False,1,Diya Iyer,22,Other,Jaipur,2019-07-07,438,0,4.78,438.0,2019,7,7,6,2,High,7.78125,111.72,2626,0.0,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00586,R0040,Zone_3,3.53,33.61,32.14,UPI,2024-06-26,1,-1.1980588366945921,-1.0598789807712516,33.61,2024,6,26,2,0.0,1.0,0.0,3.500741011998417,1.5107219394949425,5.797413216254298,34.0,-1.1983584637686011,-1.0601440499215187,-0.7859924080551747,0.06755783408185746,0.13583591331269348,0.1663679808841099,False,1,Aarav Gupta,34,Other,Surat,2023-05-05,485,36,4.41,485.0,2023,5,5,4,2,High,8.045,114.075,1228,0.07422680412371134,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00587,R0176,Zone_9,17.29,129.09,379.63,Wallet,2024-02-04,0,2.865106705721232,2.0316275578478287,129.09,2024,2,4,6,0.0,0.0,1.0,5.94182777466688,2.906354462402774,11.361778029868388,129.0,2.8658232511133828,2.032135655281769,1.8683232588950827,0.8037030760105076,0.668343653250774,0.6416766228594186,False,0,Kavya Gupta,43,Male,Mumbai,2019-05-24,260,13,3.95,260.0,2019,5,24,4,1,High,15.176666666666664,273.01166666666666,2670,0.05,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00588,R0103,Zone_7,8.29,74.64,139.36,Cash,2023-06-22,0,0.05565381534668887,0.00956659508825566,74.64,2023,6,22,3,0.0,0.0,0.0,4.944210550715014,2.2289385528257473,8.63944442658207,75.0,0.05566773402024565,0.009568987634269872,0.35462941656745883,0.2946996017286671,0.32004643962848295,0.37061927518916765,False,1,Ishaan Gupta,37,Other,Surat,2022-11-24,175,14,3.07,175.0,2022,11,24,3,2,High,7.936666666666667,137.38222222222223,1390,0.08,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00589,R0149,Zone_6,1.71,13.77,28.65,Credit Card,2023-10-05,0,-1.2388670548966445,-1.4687846421292985,13.77,2023,10,5,3,1.0,0.0,0.0,3.3894621254437345,0.9969486348916096,3.7107950630558943,14.0,-1.2391768878525693,-1.4691519760457905,-1.3375385206682149,0.06016439284806372,0.06540247678018576,0.06760254878534448,False,1,Diya Reddy,30,Male,Jaipur,2019-09-14,89,8,4.57,89.0,2019,9,14,5,1,High,6.0600000000000005,94.44571428571429,2557,0.0898876404494382,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00590,R0067,Zone_6,15.09,133.2,145.23,Credit Card,2024-06-17,1,0.12429113364068521,1.5373459891732664,133.2,2024,6,17,0,1.0,0.0,0.0,4.985180724623787,2.7781979610042917,11.541230437002806,133.0,0.1243222180812464,1.537730469856825,1.9825800392801425,0.3071349885602915,0.5832043343653251,0.6621365989645559,False,0,Saanvi Iyer,32,Male,Pune,2022-07-24,348,9,3.38,348.0,2022,7,24,6,1,High,8.697692307692307,141.93615384615384,1513,0.02586206896551724,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00591,R0028,Zone_4,8.81,61.37,116.5,Cash,2023-08-24,0,-0.21164586032635435,0.12639678404769794,61.37,2023,8,24,3,0.0,0.0,0.0,4.7664383335842135,2.2834022735772717,7.8339006886735545,61.0,-0.21169879164150637,0.1264283950983479,-0.014272645649025464,0.24627150241504955,0.34017027863777094,0.3045599362803664,False,1,Reyansh Sharma,20,Female,Surat,2023-11-11,249,21,3.79,249.0,2023,11,11,5,0,High,10.61,193.56375,1038,0.08433734939759036,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00592,R0098,Zone_5,11.52,78.71,114.56,Credit Card,2023-02-05,0,-0.23433008477104827,0.7352618072786358,78.71,2023,2,5,6,1.0,0.0,0.0,4.749789875598035,2.5273273656719524,8.871865643707642,79.0,-0.234388689269844,0.7354456916899836,0.4677742088222507,0.2421616812134565,0.445046439628483,0.3908801274392672,False,0,Diya Singh,21,Other,Bengaluru,2023-04-29,286,56,3.5,286.0,2023,4,29,5,2,High,8.85875,133.96875,1234,0.1958041958041958,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00593,R0154,Zone_4,11.41,58.38,228.63,Wallet,2023-08-24,0,1.099478926778559,0.7105477288449078,58.38,2023,8,24,3,0.0,0.0,1.0,5.436469317930779,2.5185025992165158,7.6406805979572265,58.0,1.09975389962937,0.7107254324187365,-0.09739375838657525,0.48381493093805605,0.44078947368421056,0.2896754281162884,False,0,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,466.0,2019,3,25,0,2,High,10.663076923076924,158.42461538461538,2730,0.16952789699570817,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00594,R0187,Zone_9,9.48,82.32,229.76,Cash,2024-07-23,1,1.1126919028726332,0.2769279890531328,82.32,2024,7,23,1,0.0,0.0,0.0,5.441378209388689,2.349468678892896,9.073036977771004,82.0,1.1129701802067007,0.2769972470232173,0.5681311375789582,0.4862087958647572,0.36609907120743035,0.4088510553564317,False,1,Saanvi Reddy,27,Other,Surat,2022-08-05,357,38,4.71,357.0,2022,8,5,4,2,High,10.797142857142857,194.76285714285714,1501,0.10644257703081232,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00595,R0175,Zone_2,10.62,80.66,135.0,Cash,2024-01-16,1,0.004672774842118816,0.5330557110026785,80.66,2024,1,16,1,0.0,0.0,0.0,4.912654885736052,2.4527277514237653,8.981091247727083,81.0,0.004673943474084596,0.5331890249252336,0.5219836301728268,0.2854630963477671,0.41021671826625383,0.4005874153723616,False,1,Diya Patel,35,Male,Chennai,2022-08-18,98,8,3.48,98.0,2022,8,18,3,1,High,8.7825,160.18875,1488,0.08163265306122448,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00596,R0290,Zone_10,9.19,58.17,176.65,UPI,2023-09-09,0,0.49168202645114095,0.21177269136421303,58.17,2023,9,9,5,0.0,1.0,0.0,5.179815322467036,2.321406847234633,7.626925986267338,58.0,0.49180499307215836,0.2118256543990199,-0.10323169607048348,0.3736971443098043,0.35487616099071206,0.2886300278773397,False,1,Saanvi Kumar,34,Other,Chennai,2020-05-06,169,4,4.28,169.0,2020,5,6,2,2,High,7.58,119.74111111111112,2322,0.023668639053254437,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00597,R0019,Zone_5,2.47,20.08,56.95,Cash,2023-07-11,0,-0.907958007584872,-1.2980328274962678,20.08,2023,7,11,1,0.0,0.0,0.0,4.059580569785761,1.244154593958768,4.481071300481616,20.0,-0.908185082243314,-1.298357457444446,-1.1621223931184024,0.12011693924243708,0.09481424148606814,0.09901433691756271,False,1,Kavya Patel,40,Other,Mumbai,2023-04-02,266,24,4.08,266.0,2023,4,2,6,2,High,7.75,126.598,1261,0.09022556390977443,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00598,R0077,Zone_8,9.83,57.3,109.08,Credit Card,2023-10-08,0,-0.2984071723777096,0.35556369316044945,57.3,2023,10,8,6,1.0,0.0,0.0,4.701207374185033,2.382320061012899,7.569676347110224,57.0,-0.298481802158138,0.3556526174317311,-0.12741743790381754,0.23055249555122445,0.3796439628482972,0.2842990840302668,False,1,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,406.0,2019,9,7,5,1,High,10.489999999999998,167.4157142857143,2564,0.17733990147783252,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T00599,R0077,Zone_8,13.12,118.75,124.69,UPI,2023-08-18,1,-0.1158810158923114,1.0947393117692263,118.75,2023,8,18,4,0.0,1.0,0.0,4.8338185579367465,2.647592232065096,10.897247358851684,119.0,-0.11590999701465829,1.0950130992717613,1.5808743272207457,0.26362172697229047,0.5069659442724458,0.5902031063321386,False,0,Reyansh Das,28,Male,Mumbai,2019-09-07,406,72,3.79,406.0,2019,9,7,5,1,High,10.489999999999998,167.4157142857143,2564,0.17733990147783252,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T00600,R0058,Zone_9,6.95,59.97,83.74,Wallet,2023-09-10,1,-0.5947052380625264,-0.29149581492261384,59.97,2023,9,10,6,0.0,0.0,1.0,4.439587745198413,2.0731719286662407,7.744029958619737,60.0,-0.5948539701488988,-0.2915687162154687,-0.053192230208413356,0.1768706041860859,0.26818885448916413,0.29759060135404225,False,1,Vivaan Reddy,46,Male,Kolkata,2021-05-31,480,25,4.32,480.0,2021,5,31,0,1,High,9.515,130.43375,1932,0.052083333333333336,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00601,R0070,Zone_3,10.76,96.0,254.15,Wallet,2024-05-04,1,1.3978817143190692,0.5645099926456052,96.0,2024,5,4,5,0.0,0.0,1.0,5.54185160750998,2.464703942470481,9.797958971132712,96.0,1.398231315853688,0.5646511730886393,0.9484310781306918,0.5378781459198374,0.41563467492260064,0.4769514137793708,False,1,Meera Reddy,33,Male,Bengaluru,2023-01-03,310,6,3.54,310.0,2023,1,3,1,1,High,12.83,246.28,1350,0.01935483870967742,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00602,R0268,Zone_10,10.1,100.47,211.34,UPI,2023-07-25,1,0.8973086996400238,0.41622552204323654,100.47,2023,7,25,1,0.0,1.0,0.0,5.358188763585427,2.4069451083182885,10.023472452199387,100.0,0.8975331109726907,0.416329617461156,1.072695751688166,0.44718667909499193,0.39009287925696595,0.49920350457984863,False,1,Ishaan Kumar,34,Male,Chennai,2022-10-16,10,0,4.6,10.0,2022,10,16,6,1,Medium,8.504,145.21599999999998,1429,0.0,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00603,R0021,Zone_10,17.08,144.62,390.78,Wallet,2023-04-09,0,2.9954825317822307,1.9844461353834384,144.62,2023,4,9,6,0.0,0.0,1.0,5.970700457755254,2.89480635496403,12.025805586321441,145.0,2.9962316833587255,1.9849424330366607,2.300052650471722,0.8273239555969832,0.6602167182662538,0.7189864595778575,False,0,Diya Ghosh,37,Female,Pune,2019-05-08,380,17,3.91,380.0,2019,5,8,2,0,High,8.68,172.39749999999998,2686,0.04473684210526316,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00604,R0290,Zone_6,6.74,55.38,55.87,Credit Card,2023-06-02,1,-0.9205863387190315,-0.3386772373870039,55.38,2023,6,2,4,1.0,0.0,0.0,4.040767961318708,2.046401687601636,7.441773982055623,55.0,-0.9208165716446566,-0.338761938460577,-0.18079286815669227,0.11782899754258112,0.26006191950464397,0.2747411389884508,False,1,Saanvi Kumar,34,Other,Chennai,2020-05-06,169,4,4.28,169.0,2020,5,6,2,2,High,7.58,119.74111111111112,2322,0.023668639053254437,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00605,R0134,Zone_2,6.54,58.19,156.44,Wallet,2023-07-10,1,0.25536853365358175,-0.38361192544832773,58.19,2023,7,10,0,0.0,0.0,1.0,5.059044433303943,2.020222182019865,7.62823701781742,58.0,0.2554323997377749,-0.38370786440829924,-0.10267570200534948,0.3308829760189814,0.25232198142414863,0.28872958980485863,False,1,Aadhya Singh,34,Male,Jaipur,2022-07-30,410,29,4.59,410.0,2022,7,30,5,1,High,7.974285714285714,154.91428571428574,1507,0.07073170731707316,Zone_2,6371,0.91,58.4,Residential,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0.0
T00606,R0190,Zone_1,7.42,41.81,83.65,Wallet,2024-06-01,0,-0.5957575989903728,-0.18589929797850288,41.81,2024,6,1,5,0.0,0.0,1.0,4.438525108579144,2.130609828254235,6.466065264130885,42.0,-0.5959065942656773,-0.18594579023832156,-0.5580348413501881,0.1766799423777646,0.2863777089783282,0.20718837116686578,False,1,Saanvi Iyer,35,Other,Surat,2020-09-25,274,47,4.12,274.0,2020,9,25,4,2,High,7.776666666666666,124.21333333333334,2180,0.17153284671532848,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00607,R0232,Zone_7,7.49,65.67,161.66,UPI,2024-06-28,1,0.3164054674686861,-0.17017215715703946,65.67,2024,6,28,4,0.0,1.0,0.0,5.091662132738629,2.138889000323256,8.103702857336268,66.0,0.31648459851093075,-0.17021471615661873,0.10526607835480901,0.3419413609016185,0.28908668730650156,0.3259657506969335,False,1,Meera Das,38,Male,Jaipur,2022-12-08,172,15,3.94,172.0,2022,12,8,3,1,High,7.169230769230769,114.67999999999999,1376,0.0872093023255814,Zone_7,11070,0.64,45.2,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Low,0.0
T00608,R0180,Zone_10,3.36,18.11,60.68,Cash,2023-09-26,1,-0.8643434935752284,-1.098073465623377,18.11,2023,9,26,1,0.0,0.0,0.0,4.1219597292550745,1.4724720573609429,4.255584566190643,18.0,-0.8645596605146029,-1.0983480869770825,-1.2168878085341126,0.1280188119650877,0.12925696594427244,0.08920748705694942,False,1,Diya Kumar,33,Male,Hyderabad,2019-12-03,44,4,4.53,44.0,2019,12,3,1,1,High,1.8833333333333335,28.296666666666667,2477,0.09090909090909091,Zone_10,2440,1.54,35.4,Industrial,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Medium,1.0
T00609,R0088,Zone_9,4.79,26.77,39.37,UPI,2024-02-17,0,-1.113519175490913,-0.7767904459849113,26.77,2024,2,17,5,0.0,1.0,0.0,3.6980869348648495,1.7561322915849038,5.173973328110612,27.0,-1.1137976597207242,-0.7769847164508685,-0.9761423783310413,0.08287433268367086,0.18459752321981424,0.13231780167264037,False,1,Diya Iyer,22,Other,Jaipur,2019-07-07,438,0,4.78,438.0,2019,7,7,6,2,High,7.78125,111.72,2626,0.0,Zone_9,11037,1.83,56.1,Mixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Medium,1.0
T00610,R0157,Zone_6,9.5,80.41,84.66,Wallet,2023-09-18,1,-0.5839477708000942,0.2814214578592651,80.41,2023,9,18,0,0.0,0.0,1.0,4.450385972187225,2.3513752571634776,8.967162315916893,80.0,-0.5840938125107181,0.2814918396179894,0.5150337043586504,0.17881959156003727,0.3668730650154799,0.39934289127837513,False,1,Kavya Nair,36,Female,Hyderabad,2021-11-23,319,27,4.65,319.0,2021,11,23,1,0,High,11.39,187.59300000000002,1756,0.08463949843260188,Zone_6,14627,0.54,37.6,Mixed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Low,0.0
T00611,R0099,Zone_4,7.96,61.42,151.42,UPI,2024-01-28,1,0.1966701796781365,-0.0645756402129285,61.42,2024,1,28,6,0.0,1.0,0.0,5.026639868237972,2.192770226986839,7.8370912971586595,61.0,0.19671936566857112,-0.06459179017947159,-0.012882660486190061,0.3202482840437251,0.30727554179566563,0.30480884109916373,False,1,Diya Gupta,35,Other,Mumbai,2021-08-21,80,8,3.7,80.0,2021,8,21,5,2,High,7.707777777777778,142.51777777777778,1850,0.1,Zone_4,4038,2.46,48.2,Business,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00612,R0247,Zone_8,4.0,39.7,87.48,Credit Card,2024-03-07,0,-0.5509737950608998,-0.9542824638271405,39.7,2024,3,7,3,1.0,0.0,0.0,4.482776537774025,1.6094379124341003,6.300793600809346,40.0,-0.5511115901849901,-0.9545211239443713,-0.616692215221837,0.1847936615541056,0.1540247678018576,0.19668458781362008,False,1,Aadhya Das,37,Male,Bengaluru,2021-05-11,249,47,4.92,249.0,2021,5,11,1,1,High,10.267692307692307,183.63923076923078,1952,0.18875502008032127,Zone_8,4516,1.93,31.0,Business,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,High,2.0
T00613,R0148,Zone_3,4.68,38.57,101.07,Cash,2024-08-01,1,-0.39206729495605935,-0.8015045244186395,38.57,2024,8,1,3,0.0,0.0,0.0,4.625658852415407,1.7369512327330598,6.210475022089695,39.0,-0.39216534855142904,-0.8017049757221159,-0.6481058799019146,0.2135835946106262,0.1803405572755418,0.19105933890880125,False,1,Aarav Kumar,44,Male,Ahmedabad,2019-09-30,412,34,3.36,412.0,2019,9,30,0,1,High,5.7975,102.1575,2541,0.0825242718446602,Zone_3,12971,2.11,38.0,Business,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
T00614,R0252,Zone_5,6.22,32.14,82.7,UPI,2024-02-10,0,-0.606865853228754,-0.455507426346446,32.14,2024,2,10,5,0.0,1.0,0.0,4.4272389774954295,1.9768549529047348,5.669215113223347,32.0,-0.6070176266094509,-0.45562134592465486,-0.826857971842532,0.17466740106770612,0.23993808049535603,0.15905017921146952,False,1,Reyansh Gupta,38,Other,Ahmedabad,2020-09-23,392,47,4.83,392.0,2020,9,23,2,2,High,6.275625,105.128125,2182,0.11989795918367346,Zone_5,2590,1.31,43.9,Business,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Medium,1.0
T00615,R0249,Zone_1,3.99,20.79,81.77,Wallet,2023-11-30,0,-0.6177402494831692,-0.9565291982302067,20.79,2023,11,30,3,0.0,0.0,1.0,4.416065676897304,1.6074359097634274,4.559605246071199,21.0,-0.6178947424828293,-0.9567684202417573,-1.1423846038061414,0.17269722904838572,0.15363777089783281,0.10254878534448426,False,1,Diya Nair,20,Male,Mumbai,2023-03-24,396,48,4.49,396.0,2023,3,24,4,1,High,8.08875,135.06625,1270,0.12121212121212122,Zone_1,4921,2.43,30.9,Residential,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,High,2.0
